storey_uuid,dataSource,functionType,interiorSpace,sensor_name,room_name,spaceType,uuid,coordinates,type,storey_floorId,storey_floorPlan,storey_name,storey_geoReference,building_address,building_geo,building_name
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29073,9.T32 - Verkeergebied 11. Noord,occupancy,5b85c5f7-ff9d-41ad-9220-2f8b54f7437d,"[{latitude=51.44847598600654, longitude=5.4861397150465425}, {latitude=51.44844903658437, longitude=5.486139551528781}, {latitude=51.44844913848369, longitude=5.486096309196883}, {latitude=51.44847608790593, longitude=5.4860964726892005}, {latitude=51.44847598600654, longitude=5.4861397150465425}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29256,9.334 - Kantoortuin Werklandschap,occupancy,80f9e9a5-9a3b-4050-8796-a6dd668600bf,"[{latitude=51.44796850392468, longitude=5.486264969265949}, {latitude=51.44794155450249, longitude=5.486264805749917}, {latitude=51.4479416564018, longitude=5.486221563898614}, {latitude=51.447968605824045, longitude=5.486221727389099}, {latitude=51.44796850392468, longitude=5.486264969265949}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,LuxSpaceWithSensor #29018,9.T32 - Verkeergebied 11. Noord,occupancy,c1460b60-e816-4fe2-b82d-12c22aec2875,"[{latitude=51.448520973102234, longitude=5.486112832442363}, {latitude=51.44852095236758, longitude=5.4860695897461005}, {latitude=51.44854790197446, longitude=5.486069556462945}, {latitude=51.44854792270913, longitude=5.486112799184753}, {latitude=51.448520973102234, longitude=5.486112832442363}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #19038,9.306 - Conferentie Vergaderruimte,occupancy,dee99810-cca0-4f93-889e-0829a0170d0d,"[{latitude=51.44787287120605, longitude=5.486036543814919}, {latitude=51.44789982068587, longitude=5.486036680711183}, {latitude=51.44789973536057, longitude=5.4860799226152075}, {latitude=51.447872785880804, longitude=5.486079785693397}, {latitude=51.44787287120605, longitude=5.486036543814919}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,LuxSpaceWithSensor #19030,9.127 - Conferentie Vergaderruimte,occupancy,650005cf-e1a4-41e0-b55c-7588407fd1e3,"[{latitude=51.447203792978655, longitude=5.486241090992245}, {latitude=51.44720377224399, longitude=5.486197849543473}, {latitude=51.447230721850865, longitude=5.486197816261233}, {latitude=51.447230742585525, longitude=5.486241057735653}, {latitude=51.447203792978655, longitude=5.486241090992245}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29214,9.407 - Kantoor,occupancy,1206c5b4-0cc5-4585-ac32-0b2de6bfd6af,"[{latitude=51.44842607959325, longitude=5.48603637448921}, {latitude=51.44845302907305, longitude=5.486036511387102}, {latitude=51.448452943747746, longitude=5.486079753815079}, {latitude=51.448425994268, longitude=5.48607961689164}, {latitude=51.44842607959325, longitude=5.48603637448921}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29151,9.T25 9.T28 - Verkeersgebied 11.Midden,occupancy,5f4abd65-bd30-4091-aca0-257fe7a3e459,"[{latitude=51.448107071747565, longitude=5.486205074939717}, {latitude=51.44808012232538, longitude=5.486204911423279}, {latitude=51.44808022422471, longitude=5.486161669440682}, {latitude=51.448107173646946, longitude=5.486161832931676}, {latitude=51.448107071747565, longitude=5.486205074939717}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,LuxSpaceWithSensor #29187,9.T25 9.T28 - Verkeersgebied 11.Midden,occupancy,88c06718-820a-430a-8cee-2081dd0c7b1c,"[{latitude=51.448058411262316, longitude=5.486231737461623}, {latitude=51.448058390527656, longitude=5.486188495203413}, {latitude=51.44808534013455, longitude=5.486188461920664}, {latitude=51.44808536086922, longitude=5.486231704204319}, {latitude=51.448058411262316, longitude=5.486231737461623}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #19074,9.307 - Conferentie Vergaderruimte,occupancy,7090761f-e6a6-4928-b73c-2dd6ac7d105c,"[{latitude=51.44791884640999, longitude=5.48603618310124}, {latitude=51.447945795889794, longitude=5.4860363199976065}, {latitude=51.4479457105645, longitude=5.486079561945191}, {latitude=51.44791876108474, longitude=5.48607942502328}, {latitude=51.44791884640999, longitude=5.48603618310124}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29149,9.T25 9.T28 - Verkeersgebied 11.Midden,occupancy,ff430687-1994-45c3-863c-dd169cd516b9,"[{latitude=51.44815287897206, longitude=5.486204860880652}, {latitude=51.448125929549875, longitude=5.48620469736401}, {latitude=51.44812603144919, longitude=5.4861614553381575}, {latitude=51.44815298087143, longitude=5.486161618829253}, {latitude=51.44815287897206, longitude=5.486204860880652}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29077,9.405 - Kantoor,occupancy,8b5bba35-6318-432b-9801-cb4a54bf2f50,"[{latitude=51.4483802792443, longitude=5.486036139988388}, {latitude=51.44840722872413, longitude=5.48603627688618}, {latitude=51.44840714339882, longitude=5.486079519270799}, {latitude=51.44838019391905, longitude=5.486079382347461}, {latitude=51.4483802792443, longitude=5.486036139988388}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #19100,9.205 - Conferentie Vergaderruimte,occupancy,454bec7e-aea5-4fd2-b2f7-ec8931ee43a9,"[{latitude=51.44757272261693, longitude=5.486036078300692}, {latitude=51.44759967209675, longitude=5.486036215196039}, {latitude=51.44759958677144, longitude=5.486079456815901}, {latitude=51.44757263729167, longitude=5.486079319895006}, {latitude=51.44757272261693, longitude=5.486036078300692}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,LuxSpaceWithSensor #29114,9.T53 - Trappenhal 9.Noord,occupancy,5a8eaee0-b808-46b6-a642-9cc9aa735d93,"[{latitude=51.44824739591034, longitude=5.486040041889004}, {latitude=51.44824737517569, longitude=5.485996799451766}, {latitude=51.44827432478257, longitude=5.485996766168916}, {latitude=51.44827434551724, longitude=5.486040008631599}, {latitude=51.44824739591034, longitude=5.486040041889004}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,LuxSpaceWithSensor #29043,9.T25 9.T28 - Verkeersgebied 11.Midden,occupancy,20708b6e-ef56-43eb-b6a3-05a228f93d72,"[{latitude=51.44796593824592, longitude=5.486231845466543}, {latitude=51.44796591751126, longitude=5.4861886032958616}, {latitude=51.44799286711814, longitude=5.486188570013214}, {latitude=51.447992887852806, longitude=5.486231812209341}, {latitude=51.44796593824592, longitude=5.486231845466543}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #19019,9.126 - Conferentie Vergaderruimte,occupancy,84881db8-5812-4858-9810-9f549369cb5f,"[{latitude=51.44725382543422, longitude=5.486264683097245}, {latitude=51.447226876012024, longitude=5.4862645195837585}, {latitude=51.44722697791135, longitude=5.486221278409379}, {latitude=51.44725392733359, longitude=5.486221441897218}, {latitude=51.44725382543422, longitude=5.486264683097245}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #19028,9.152 - Verkeersgebied 9.Zuid,occupancy,fd26a5b3-2393-45b1-8a8d-756572efacaf,"[{latitude=51.44743816248538, longitude=5.486204577449974}, {latitude=51.44741121306321, longitude=5.4862044139358765}, {latitude=51.44741131496253, longitude=5.486161172586846}, {latitude=51.44743826438477, longitude=5.486161336075398}, {latitude=51.44743816248538, longitude=5.486204577449974}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
49aa6efd-5d2b-4537-a60d-c9b271a32ecf,multisensor,occupancy,TRUE,TrueLineWithSensor #29255,9.T25 9.T28 - Verkeersgebied 11.Midden,occupancy,c4ed9814-8d77-44e3-8e88-918256cc78d3,"[{latitude=51.44792265147581, longitude=5.486204809086056}, {latitude=51.447895702053636, longitude=5.486204645570127}, {latitude=51.44789580395295, longitude=5.486161403762282}, {latitude=51.44792275337519, longitude=5.486161567252665}, {latitude=51.44792265147581, longitude=5.486204809086056}]",polygon,9,"{""width"":""20000"",""name"":""7F4EE8D7-50F6-4294-BC51-C2EB13C83F21.png"",""imageURI"":""/buildingStoreyImage/49aa6efd-5d2b-4537-a60d-c9b271a32ecf"",""height"":""3000""}",Verdieping 09,"[{""pixelCoordinates"":{""x"":177.0,""y"":2705.0},""geoCoordinates"":{""latitude"":51.44708,""longitude"":5.485995}},{""pixelCoordinates"":{""x"":19826.0,""y"":302.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486305}},{""pixelCoordinates"":{""x"":19812.0,""y"":2695.0},""geoCoordinates"":{""latitude"":51.448658,""longitude"":5.486001}}]","{""postalBox"":""5612 AE"",""country"":""Netherlands"",""addressLines"":""3 : Groene Loper"",""countryCode"":""NL"",""region"":""Noord Brabant"",""town"":""Eindhoven""}","{""latitude"":51.4482114,""longitude"":5.4858237}",Atlas
